0.14639897780794053,0.6646461915080539,0
0.12720041922951197,0.6352528791075883,0
0.024786897193142643,0.48898515539125476,0
0.2508339944561174,0.3582797781402538,0
0.6385389643462847,0.3784267408597183,1
0.168083788582142,0.7364819138074922,0
0.035539068041645194,0.03841205096406375,0
0.8292751711368644,0.8209077542175321,1
0.6594961468869754,0.6213350916185292,1
0.16051651765616892,0.7418072463297078,0
0.12051725619554199,0.8546837760024899,0
0.6585654240580637,0.2591798475099193,0
0.6474180787864552,0.6605384937732958,1
0.2544722092011864,0.24260341048912148,0
0.18380084344825676,0.16811553545464242,0
0.3349591250727827,0.6031024496053542,0
0.8761381834067763,0.7134900190331128,1
0.21221042835251003,0.5173275333289853,0
0.5976970916807957,0.11106195575412015,0
0.5108750691510332,0.755096950721435,1
0.0728529460835915,0.79711399283539,0
0.6974576009128166,0.314165566968154,1
0.7414494990979322,0.262903887984949,1
0.47488595177188386,0.9336375760735094,1
0.7192646613522758,0.26079527601380137,0
0.9627944576278195,0.8528994084964651,1
0.7651971736541522,0.08390658214200486,0
0.917263152101408,0.5290274724886731,1
0.8498506712879933,0.3121043149768028,1
0.01104665419387485,0.7329655235933404,0
0.2940304757797204,0.7579371467182459,1
0.7331469835529607,0.5197172906575231,1
0.038859297017573846,0.4819237872048888,0
0.17853605508301218,0.6154751065191467,0
0.4952579721382806,0.8665642912404369,1
0.20901753564969583,0.8004475731346732,1
0.4241970350577009,0.9036099434129464,1
0.6682011468302159,0.512697048503718,1
0.6387152250890031,0.49798158632596257,1
0.6205297080503919,0.0009244350440958948,0
0.4292882572907569,0.8960514364913953,1
0.6084848397561561,0.808451958265841,1
0.7203072029964119,0.6036929731489247,1
0.4097511023967578,0.4885256047395592,0
0.5528352632495854,0.7011135906879811,1
0.3790865187512191,0.8053713530924247,1
